,yl18_bu_ac,yl18_moist_pct,field,crop18,yl18_rm_code,yl16_nn_bu_ac,yl16_nn_dist_m,crop16,pro18_nn_pct,pro18_nn_dist_m,pro16_nn_pct,pro16_nn_dist_m,n18_lbs_ac,n16_lbs_ac,elev_m,slope_deg,aspect_cos,aspect_sin,tpi30,ndvi15,ndvi16,ndvi17,ndre15,ndre16,ndre17,clre15,clre16,clre17,ndvi18,prec2017ant,prec2018jul,prec2018mar,gdd2018mar,gdd2018jul,ndre18,clre18,x,y,n18_date,crop17,N
77,75.4196,10.9,henrys,hrww,0,49.26,2.27,ww,11.71,8.96,11.61,7.38,17.43,86.52,860.5,1.0,1.0,0.07,0.53,0.02,0.67,0.13,0.02,0.44,0.05,0.05,2.24,0.2,0.55,,,,56.11,1848.89,0.32,1.56,47.88143005843234,-110.54911591471273,2018-04-06,hrww,60
78,64.5162,11.0,henrys,hrww,0,43.95,2.42,ww,11.71,4.49,14.76,10.36,17.43,86.52,860.5,1.0,1.0,0.07,0.53,0.02,0.67,0.13,0.02,0.44,0.05,0.05,2.24,0.2,0.55,,,,56.11,1848.89,0.32,1.56,47.881470288432304,-110.54911621471116,2018-04-06,hrww,60
79,72.2151,11.0,henrys,hrww,0,43.78,2.3,ww,12.99,11.18,11.61,3.42,17.43,86.52,860.57,0.0,0.71,0.71,0.53,0.01,0.65,0.12,0.02,0.43,0.05,0.05,2.1,0.21,0.54,,,,56.11,1848.89,0.29,1.39,47.881389916520185,-110.54911589466779,2018-04-06,hrww,60
80,66.858,11.0,henrys,hrww,0,45.67,2.27,ww,11.71,11.17,11.61,5.32,17.43,86.52,860.57,0.0,0.71,0.71,0.53,0.01,0.65,0.12,0.02,0.43,0.05,0.05,2.1,0.21,0.54,,,,56.11,1848.89,0.29,1.39,47.88141017128507,-110.54911581466703,2018-04-06,hrww,60
81,66.0364,11.0,henrys,hrww,0,46.2,2.25,ww,11.71,0.15,11.95,10.57,18.4,86.52,860.5,1.0,1.0,0.07,0.53,0.02,0.67,0.13,0.02,0.44,0.05,0.05,2.24,0.2,0.55,,,,56.11,1848.89,0.32,1.56,47.88151064413777,-110.54911591467236,2018-04-06,hrww,60
82,84.8557,11.0,henrys,hrww,0,43.92,3.19,ww,12.0,11.14,10.31,6.79,17.43,91.54,860.7,1.0,1.0,-0.05,0.55,0.02,0.6,0.13,0.01,0.39,0.05,0.05,1.76,0.2,0.46,,,,56.11,1848.89,0.31,1.37,47.88123466319705,-110.54897954522849,2018-04-06,hrww,60
83,76.942,10.7,henrys,hrww,0,49.97,3.15,ww,11.43,2.98,14.76,4.9,17.43,91.54,860.52,0.0,0.64,0.77,0.49,0.02,0.67,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.57,,,,56.11,1848.89,0.37,1.67,47.881369229871694,-110.5489781148215,2018-04-06,hrww,60
84,81.5881,10.7,henrys,hrww,0,46.75,3.11,ww,11.43,5.52,14.76,12.64,17.43,91.54,860.59,0.0,0.99,0.12,0.49,0.01,0.63,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.54,,,,56.11,1848.89,0.37,1.67,47.881292778432275,-110.54897878529276,2018-04-06,hrww,60
85,82.8451,11.1,henrys,hrww,0,49.26,3.1,ww,11.43,3.41,14.76,10.61,17.43,91.54,860.59,0.0,0.99,0.12,0.49,0.01,0.63,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.54,,,,56.11,1848.89,0.37,1.67,47.88131175604996,-110.5489785353152,2018-04-06,hrww,60
86,76.0804,11.0,henrys,hrww,0,44.27,3.22,ww,11.43,9.84,10.31,8.75,17.43,91.54,860.59,0.0,0.99,0.12,0.49,0.01,0.63,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.54,,,,56.11,1848.89,0.37,1.67,47.88125392557934,-110.54897928518893,2018-04-06,hrww,60
87,73.6868,11.1,henrys,hrww,0,50.46,3.1,ww,11.43,1.29,14.76,8.6,17.43,91.54,860.59,0.0,0.99,0.12,0.49,0.01,0.63,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.54,,,,56.11,1848.89,0.37,1.67,47.88133093843232,-110.54897838529426,2018-04-06,hrww,60
88,77.8908,11.0,henrys,hrww,0,47.05,3.1,ww,11.43,0.88,14.76,6.65,17.43,91.54,860.52,0.0,0.64,0.77,0.49,0.02,0.67,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.57,,,,56.11,1848.89,0.37,1.67,47.88135021081466,-110.54897840526712,2018-04-06,hrww,60
89,69.7913,10.9,henrys,hrww,0,47.36,3.15,ww,11.43,7.65,10.31,10.82,17.43,91.54,860.59,0.0,0.99,0.12,0.49,0.01,0.63,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.54,,,,56.11,1848.89,0.37,1.67,47.88127358319703,-110.54897898523002,2018-04-06,hrww,60
90,64.5905,11.1,henrys,hrww,0,43.44,2.22,ww,11.43,11.19,11.61,6.76,17.43,91.54,860.61,0.0,0.83,0.56,0.5,0.01,0.63,0.13,0.02,0.43,0.05,0.05,2.1,0.21,0.53,,,,56.11,1848.89,0.29,1.39,47.881309229372995,-110.54911765471749,2018-04-06,hrww,60
91,65.2917,10.8,henrys,hrww,0,45.26,2.35,ww,11.43,10.52,11.61,2.94,17.43,91.54,860.57,0.0,0.71,0.71,0.53,0.01,0.65,0.12,0.02,0.43,0.05,0.05,2.1,0.21,0.54,,,,56.11,1848.89,0.29,1.39,47.88134948460828,-110.54911664477791,2018-04-06,hrww,60
92,71.2232,11.1,henrys,hrww,0,49.03,2.23,ww,11.43,10.64,11.61,4.7,17.43,91.54,860.61,0.0,0.83,0.56,0.5,0.01,0.63,0.13,0.02,0.43,0.05,0.05,2.1,0.21,0.53,,,,56.11,1848.89,0.29,1.39,47.88132940984372,-110.54911730486549,2018-04-06,hrww,60
93,72.2076,10.7,henrys,hrww,0,46.01,2.38,ww,12.99,10.87,11.61,2.27,17.43,91.54,860.57,0.0,0.71,0.71,0.53,0.01,0.65,0.12,0.02,0.43,0.05,0.05,2.1,0.21,0.54,,,,56.11,1848.89,0.29,1.39,47.88136975937297,-110.5491162047151,2018-04-06,hrww,60
94,70.7216,10.9,henrys,hrww,0,51.39,3.03,ww,11.71,10.52,14.76,11.59,18.4,86.52,860.48,0.0,0.88,0.47,0.52,0.01,0.68,0.13,0.01,0.46,0.05,0.06,2.35,0.22,0.57,,,,56.11,1848.89,0.37,1.76,47.88150321604995,-110.54897765532274,2018-04-06,hrww,60
95,82.1798,11.1,henrys,hrww,0,50.98,3.3,ww,11.43,7.22,14.76,3.27,17.43,86.52,860.52,0.0,0.64,0.77,0.49,0.02,0.67,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.57,,,,56.11,1848.89,0.37,1.67,47.88140743034372,-110.54897705509578,2018-04-06,hrww,60
96,73.1835,10.9,henrys,hrww,0,49.46,3.21,ww,11.43,5.08,14.76,3.59,17.43,86.52,860.52,0.0,0.64,0.77,0.49,0.02,0.67,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.57,,,,56.11,1848.89,0.37,1.67,47.88138812463514,-110.54897765464865,2018-04-06,hrww,60
97,75.027,10.7,henrys,hrww,0,55.17,3.3,ww,11.43,11.49,14.76,5.76,17.43,86.52,860.48,0.0,0.88,0.47,0.52,0.01,0.68,0.13,0.01,0.46,0.05,0.06,2.35,0.22,0.57,,,,56.11,1848.89,0.37,1.76,47.88144580890268,-110.54897685534839,2018-04-06,hrww,60
98,79.6075,10.7,henrys,hrww,0,48.39,3.19,ww,12.84,10.99,14.76,7.61,17.43,86.52,860.48,0.0,0.88,0.47,0.52,0.01,0.68,0.13,0.01,0.46,0.05,0.06,2.35,0.22,0.57,,,,56.11,1848.89,0.37,1.76,47.881464974137764,-110.54897718533674,2018-04-06,hrww,60
99,82.1296,11.0,henrys,hrww,0,53.71,3.08,ww,12.84,10.88,14.76,9.57,17.43,86.52,860.48,0.0,0.88,0.47,0.52,0.01,0.68,0.13,0.01,0.46,0.05,0.06,2.35,0.22,0.57,,,,56.11,1848.89,0.37,1.76,47.88148420366752,-110.54897758533748,2018-04-06,hrww,60
100,78.323,11.0,henrys,hrww,0,48.34,3.35,ww,11.43,9.36,14.76,4.17,17.43,86.52,860.52,0.0,0.64,0.77,0.49,0.02,0.67,0.13,0.02,0.41,0.05,0.06,2.08,0.22,0.57,,,,56.11,1848.89,0.37,1.67,47.88142661604996,-110.54897691531974,2018-04-06,hrww,60
101,79.2394,10.7,henrys,hrww,0,53.25,3.5,ww,11.43,10.84,11.57,8.44,68.27,0.0,860.48,0.0,1.0,-0.02,0.47,0.02,0.67,0.12,0.02,0.41,0.05,0.06,2.08,0.22,0.58,,,,56.11,1848.89,0.37,1.67,47.88133821937297,-110.54883151471634,2018-04-06,hrww,60
102,80.3391,10.9,henrys,hrww,0,53.32,3.47,ww,11.43,10.97,10.31,7.17,68.27,0.0,860.48,0.0,1.0,-0.02,0.47,0.02,0.67,0.12,0.02,0.41,0.05,0.06,2.08,0.22,0.58,,,,56.11,1848.89,0.37,1.67,47.88135828128507,-110.54883148466905,2018-04-06,hrww,60
103,77.1932,10.6,henrys,hrww,0,50.38,3.42,ww,12.84,9.1,10.31,3.84,76.85,0.0,860.48,0.0,1.0,-0.02,0.47,0.02,0.67,0.12,0.02,0.41,0.05,0.06,2.08,0.22,0.58,,,,56.11,1848.89,0.37,1.67,47.88139905413782,-110.54883121467675,2018-04-06,hrww,60
104,74.7668,10.6,henrys,hrww,0,54.35,3.58,ww,12.84,0.15,10.31,8.1,76.85,0.0,860.44,0.0,0.91,0.41,0.5,0.02,0.68,0.13,0.01,0.46,0.05,0.06,2.35,0.22,0.56,,,,56.11,1848.89,0.37,1.76,47.88148096413781,-110.54883005467353,2018-04-06,hrww,60
105,81.5344,10.8,henrys,hrww,0,52.52,3.43,ww,12.84,6.79,10.31,3.46,76.85,0.0,860.48,0.0,1.0,-0.02,0.47,0.02,0.67,0.12,0.02,0.41,0.05,0.06,2.08,0.22,0.58,,,,56.11,1848.89,0.37,1.67,47.88141986699061,-110.54883098474103,2018-04-06,hrww,60
106,72.1667,10.4,henrys,hrww,0,56.46,3.52,ww,12.84,2.25,10.31,6.14,76.85,0.0,860.44,0.0,0.91,0.41,0.5,0.02,0.68,0.13,0.01,0.46,0.05,0.06,2.35,0.22,0.56,,,,56.11,1848.89,0.37,1.76,47.881460736990604,-110.54883027473942,2018-04-06,hrww,60
107,83.1665,10.4,henrys,hrww,0,51.57,3.43,ww,12.84,11.34,10.31,5.26,76.85,0.0,860.48,0.0,1.0,-0.02,0.47,0.02,0.67,0.12,0.02,0.41,0.05,0.06,2.08,0.22,0.58,,,,56.11,1848.89,0.37,1.67,47.881378946520215,-110.54883134466827,2018-04-06,hrww,60
108,76.343,10.8,henrys,hrww,0,55.16,3.45,ww,12.84,4.58,10.31,4.4,76.85,0.0,860.44,0.0,0.91,0.41,0.5,0.02,0.68,0.13,0.01,0.46,0.05,0.06,2.35,0.22,0.56,,,,56.11,1848.89,0.37,1.76,47.881439724608235,-110.54883062477435,2018-04-06,hrww,60
109,71.8337,10.9,henrys,hrww,0,61.19,3.53,ww,12.84,2.29,12.59,8.96,76.85,0.0,860.44,0.0,0.91,0.41,0.5,0.02,0.68,0.13,0.01,0.46,0.05,0.06,2.35,0.22,0.56,,,,56.11,1848.89,0.37,1.76,47.88150152128506,-110.54882998466344,2018-04-06,hrww,60
110,81.8164,10.4,henrys,hrww,0,43.52,3.3,ww,12.0,3.09,12.08,11.38,68.27,0.0,860.66,0.0,0.63,0.78,0.53,0.03,0.6,0.12,0.01,0.39,0.05,0.05,1.76,0.2,0.48,,,,56.11,1848.89,0.31,1.37,47.881235150315455,-110.54883396511718,2018-04-06,hrww,60
111,86.0326,10.7,henrys,hrww,0,41.13,3.36,ww,12.0,5.47,12.08,13.67,68.27,0.0,860.6,1.0,0.99,0.12,0.53,0.02,0.6,0.12,0.02,0.41,0.05,0.06,2.08,0.22,0.58,,,,56.11,1848.89,0.37,1.67,47.88125652555184,-110.54883335527752,2018-04-06,hrww,60
112,81.3341,10.4,henrys,hrww,0,44.44,3.5,ww,12.0,9.93,11.57,11.56,68.27,0.0,860.6,1.0,0.99,0.12,0.53,0.02,0.6,0.12,0.02,0.41,0.05,0.06,2.08,0.22,0.58,,,,56.11,1848.89,0.37,1.67,47.881296627933594,-110.54883236519227,2018-04-06,hrww,60
113,85.1183,10.5,henrys,hrww,0,47.33,3.53,ww,11.43,11.16,11.57,9.84,68.27,0.0,860.6,1.0,0.99,0.12,0.53,0.02,0.6,0.12,0.02,0.41,0.05,0.06,2.08,0.22,0.58,,,,56.11,1848.89,0.37,1.67,47.88131752984369,-110.54883181486595,2018-04-06,hrww,60
114,82.1832,10.8,henrys,hrww,0,40.07,3.42,ww,12.0,7.74,11.57,13.35,68.27,0.0,860.6,1.0,0.99,0.12,0.53,0.02,0.6,0.12,0.02,0.41,0.05,0.06,2.08,0.22,0.58,,,,56.11,1848.89,0.37,1.67,47.88127692793355,-110.54883289519303,2018-04-06,hrww,60
115,72.8643,11.5,henrys,hrww,0,48.83,2.35,ww,11.51,7.67,13.01,5.58,17.43,87.86,860.69,1.0,1.0,-0.07,0.53,0.01,0.63,0.13,0.01,0.42,0.05,0.05,1.96,0.21,0.47,,,,56.11,1848.89,0.27,1.29,47.881228640814676,-110.54911790474856,2018-04-06,hrww,60
116,64.7716,11.5,henrys,hrww,0,46.04,2.43,ww,11.51,9.92,13.01,7.68,17.43,91.54,860.61,0.0,0.83,0.56,0.5,0.01,0.63,0.13,0.02,0.43,0.05,0.05,2.1,0.21,0.53,,,,56.11,1848.89,0.29,1.39,47.88124883366751,-110.54911796468265,2018-04-06,hrww,60
117,73.1057,10.7,henrys,hrww,0,51.31,2.34,ww,11.51,12.1,13.01,9.79,17.43,91.54,860.61,0.0,0.83,0.56,0.5,0.01,0.63,0.13,0.02,0.43,0.05,0.05,2.1,0.21,0.53,,,,56.11,1848.89,0.29,1.39,47.881268518902665,-110.54911805466948,2018-04-06,hrww,60
118,67.1377,10.9,henrys,hrww,0,49.4,2.24,ww,11.43,12.15,11.61,8.93,17.43,91.54,860.61,0.0,0.83,0.56,0.5,0.01,0.63,0.13,0.02,0.43,0.05,0.05,2.1,0.21,0.53,,,,56.11,1848.89,0.29,1.39,47.88128884652021,-110.54911799467178,2018-04-06,hrww,60
119,75.0908,10.6,henrys,hrww,0,49.84,3.25,ww,11.79,10.75,11.19,3.59,18.4,67.34,860.39,1.0,1.0,-0.05,0.51,0.02,0.69,0.13,0.01,0.46,0.05,0.06,2.35,0.22,0.57,,,,56.11,1848.89,0.37,1.76,47.88159948748982,-110.54897596490802,2018-04-06,hrww,60
120,80.2142,10.6,henrys,hrww,0,38.99,3.6,ww,12.05,1.79,10.98,3.67,101.79,76.88,859.97,1.0,1.0,0.0,0.49,0.02,0.63,0.11,0.02,0.39,0.05,0.06,1.74,0.22,0.58,,,,56.11,1848.89,0.37,1.7,47.88200729128511,-110.54882575464357,2018-04-06,hrww,60
121,78.7879,11.1,henrys,hrww,0,50.5,3.28,ww,11.79,6.47,11.19,4.11,18.4,67.34,860.27,0.0,0.96,0.29,0.46,0.02,0.7,0.13,0.01,0.45,0.05,0.06,2.27,0.21,0.58,,,,56.11,1848.89,0.37,1.72,47.881638007961534,-110.54897543515753,2018-04-06,hrww,60
122,69.0141,10.8,henrys,hrww,0,47.91,3.31,ww,11.79,8.62,11.19,3.22,18.4,67.34,860.27,0.0,0.96,0.29,0.46,0.02,0.7,0.13,0.01,0.45,0.05,0.06,2.27,0.21,0.58,,,,56.11,1848.89,0.37,1.72,47.881618627961494,-110.54897557515677,2018-04-06,hrww,60
0,67.6165,11.0,henrys,hrww,0,27.99,2.29,ww,11.16,11.41,11.72,2.8,41.96,0.0,859.35,0.0,0.98,0.19,0.54,0.02,0.5,0.12,0.01,0.27,0.06,0.04,1.03,0.22,0.55,,,,56.11,1848.89,0.3,1.24,47.88284841460824,-110.54910534471901,2018-04-06,hrww,20
1,65.0565,11.0,henrys,hrww,0,31.33,2.34,ww,11.16,10.86,11.72,4.51,41.96,0.0,859.35,0.0,0.98,0.19,0.54,0.02,0.5,0.12,0.01,0.27,0.06,0.04,1.03,0.22,0.55,,,,56.11,1848.89,0.3,1.24,47.88282807699057,-110.54910562468571,2018-04-06,hrww,20
2,74.5531,10.9,henrys,hrww,0,49.33,3.15,ww,9.72,11.0,11.68,8.16,15.71,79.69,859.55,0.0,0.99,0.16,0.52,0.01,0.57,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.43,,,,56.11,1848.89,0.3,1.22,47.88253148890262,-110.54896998539104,2018-04-06,hrww,20
3,66.7718,10.6,henrys,hrww,0,47.72,3.1,ww,9.72,10.51,11.68,9.13,15.71,79.69,859.55,0.0,0.99,0.16,0.52,0.01,0.57,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.43,,,,56.11,1848.89,0.3,1.22,47.88255098128506,-110.54896980538871,2018-04-06,hrww,20
4,68.5492,11.0,henrys,hrww,0,51.66,3.16,ww,9.72,11.86,12.35,7.65,15.71,79.69,859.55,0.0,0.99,0.16,0.52,0.01,0.57,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.43,,,,56.11,1848.89,0.3,1.22,47.88251209175532,-110.54897030536237,2018-04-06,hrww,20
5,66.123,10.6,henrys,hrww,0,38.52,3.02,ww,11.5,8.2,10.85,12.14,15.71,73.98,859.45,1.0,1.0,0.0,0.51,0.01,0.53,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.41,,,,56.11,1848.89,0.3,1.22,47.88264879128505,-110.54896882539254,2018-04-06,hrww,20
6,62.0527,10.7,henrys,hrww,0,45.93,3.06,ww,9.72,10.46,11.68,10.47,15.71,73.98,859.55,0.0,0.99,0.16,0.52,0.01,0.57,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.43,,,,56.11,1848.89,0.3,1.22,47.88257053128505,-110.54896951538947,2018-04-06,hrww,20
7,65.4976,10.6,henrys,hrww,0,38.86,3.02,ww,11.5,10.37,9.59,13.52,15.71,73.98,859.45,1.0,1.0,0.0,0.51,0.01,0.53,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.41,,,,56.11,1848.89,0.3,1.22,47.88262927175534,-110.54896893536699,2018-04-06,hrww,20
8,67.2462,10.9,henrys,hrww,0,43.55,3.02,ww,9.72,11.65,9.59,12.86,15.71,73.98,859.45,1.0,1.0,0.0,0.51,0.01,0.53,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.41,,,,56.11,1848.89,0.3,1.22,47.88260974937298,-110.54896901534451,2018-04-06,hrww,20
9,59.4895,11.0,henrys,hrww,0,41.74,3.06,ww,11.5,6.01,10.85,10.52,15.71,73.98,859.45,1.0,1.0,0.0,0.51,0.01,0.53,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.41,,,,56.11,1848.89,0.3,1.22,47.88266847557925,-110.5489685752445,2018-04-06,hrww,20
10,65.7434,11.0,henrys,hrww,0,46.97,3.03,ww,9.72,10.86,11.68,12.07,15.71,73.98,859.55,0.0,0.99,0.16,0.52,0.01,0.57,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.43,,,,56.11,1848.89,0.3,1.22,47.882590208902656,-110.54896925539335,2018-04-06,hrww,20
11,59.4966,10.9,henrys,hrww,0,30.11,2.37,ww,11.16,11.17,11.15,7.76,41.96,0.0,859.35,0.0,0.98,0.19,0.54,0.02,0.5,0.12,0.01,0.27,0.06,0.04,1.03,0.22,0.55,,,,56.11,1848.89,0.3,1.24,47.882787618902604,-110.5491057846098,2018-04-06,hrww,20
12,66.3824,10.9,henrys,hrww,0,32.11,2.25,ww,11.5,10.54,11.15,8.24,41.96,0.0,859.39,1.0,0.54,0.84,0.51,0.02,0.49,0.12,0.01,0.27,0.06,0.04,1.03,0.22,0.49,,,,56.11,1848.89,0.3,1.24,47.88272709699056,-110.54910588468967,2018-04-06,hrww,20
13,64.2861,11.0,henrys,hrww,0,32.8,2.27,ww,11.5,10.86,11.15,7.43,41.96,0.0,859.39,1.0,0.54,0.84,0.51,0.02,0.49,0.12,0.01,0.27,0.06,0.04,1.03,0.22,0.49,,,,56.11,1848.89,0.3,1.24,47.88274702413775,-110.54910572462379,2018-04-06,hrww,20
14,61.1582,10.7,henrys,hrww,0,29.22,2.4,ww,11.16,10.78,11.72,6.55,41.96,0.0,859.35,0.0,0.98,0.19,0.54,0.02,0.5,0.12,0.01,0.27,0.06,0.04,1.03,0.22,0.55,,,,56.11,1848.89,0.3,1.24,47.88280788652016,-110.54910573461211,2018-04-06,hrww,20
15,61.3349,11.2,henrys,hrww,0,30.58,2.31,ww,11.5,11.64,11.15,7.25,41.96,0.0,859.39,1.0,0.54,0.84,0.51,0.02,0.49,0.12,0.01,0.27,0.06,0.04,1.03,0.22,0.49,,,,56.11,1848.89,0.3,1.24,47.882767501285066,-110.5491057246137,2018-04-06,hrww,20
16,64.4533,10.8,henrys,hrww,0,31.78,2.24,ww,11.5,10.68,11.15,9.49,41.96,73.98,859.39,1.0,0.54,0.84,0.51,0.02,0.49,0.12,0.01,0.27,0.06,0.04,1.03,0.22,0.49,,,,56.11,1848.89,0.3,1.24,47.88270753746156,-110.54910618486403,2018-04-06,hrww,20
17,52.9826,11.1,henrys,hrww,0,36.77,2.34,ww,9.72,9.27,9.59,7.35,15.71,73.98,859.45,0.0,1.0,-0.03,0.49,0.02,0.49,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.43,,,,56.11,1848.89,0.26,1.03,47.88264718460824,-110.54910746472692,2018-04-06,hrww,20
18,48.78,11.0,henrys,hrww,0,31.9,2.36,ww,9.72,7.04,9.59,5.26,15.71,73.98,859.45,0.0,1.0,-0.03,0.49,0.02,0.49,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.43,,,,56.11,1848.89,0.26,1.03,47.88262712175539,-110.549107444644,2018-04-06,hrww,20
19,53.2174,11.3,henrys,hrww,0,35.02,2.25,ww,11.5,11.27,11.15,11.09,15.71,73.98,859.45,0.0,1.0,-0.03,0.49,0.02,0.49,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.43,,,,56.11,1848.89,0.26,1.03,47.88268737507944,-110.54910659492373,2018-04-06,hrww,20
20,53.2334,10.8,henrys,hrww,0,35.0,2.3,ww,9.72,4.85,9.59,3.41,15.71,73.98,859.45,0.0,1.0,-0.03,0.49,0.02,0.49,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.43,,,,56.11,1848.89,0.26,1.03,47.88260737604994,-110.54910709464477,2018-04-06,hrww,20
21,52.8777,11.2,henrys,hrww,0,33.23,2.29,ww,9.72,11.49,9.59,9.49,15.71,73.98,859.45,0.0,1.0,-0.03,0.49,0.02,0.49,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.43,,,,56.11,1848.89,0.26,1.03,47.88266709507949,-110.54910711492454,2018-04-06,hrww,20
22,49.064,10.7,henrys,hrww,0,33.32,2.27,ww,9.72,6.09,9.59,8.62,15.71,79.69,859.55,0.0,0.99,0.12,0.52,0.02,0.5,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.41,,,,56.11,1848.89,0.26,1.03,47.882509007461536,-110.54910819487183,2018-04-06,hrww,20
23,53.7657,11.0,henrys,hrww,0,36.29,2.23,ww,9.72,3.93,9.59,6.56,15.71,79.69,859.55,0.0,0.99,0.12,0.52,0.02,0.5,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.41,,,,56.11,1848.89,0.26,1.03,47.882528422225974,-110.54910758477189,2018-04-06,hrww,20
24,52.8127,11.1,henrys,hrww,0,35.34,2.2,ww,9.72,1.71,9.59,4.54,15.71,79.69,859.55,0.0,0.99,0.12,0.52,0.02,0.5,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.41,,,,56.11,1848.89,0.26,1.03,47.88254844984375,-110.5491073048176,2018-04-06,hrww,20
25,48.8302,11.2,henrys,hrww,0,34.87,2.22,ww,9.72,0.46,9.59,2.88,15.71,79.69,859.55,0.0,0.99,0.12,0.52,0.02,0.5,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.41,,,,56.11,1848.89,0.26,1.03,47.88256765460825,-110.54910703473003,2018-04-06,hrww,20
26,48.9104,11.0,henrys,hrww,0,34.46,2.25,ww,9.72,2.65,9.59,2.25,15.71,73.98,859.55,0.0,0.99,0.12,0.52,0.02,0.5,0.12,0.01,0.29,0.06,0.04,1.14,0.22,0.41,,,,56.11,1848.89,0.26,1.03,47.8825875789026,-110.54910711461766,2018-04-06,hrww,20
27,57.0166,10.9,henrys,hrww,0,36.61,2.26,ww,12.9,12.16,12.35,7.26,17.48,79.69,859.6,1.0,0.53,0.85,0.49,0.02,0.51,0.13,0.01,0.31,0.05,0.05,1.2,0.21,0.41,,,,56.11,1848.89,0.27,1.12,47.8824499965202,-110.54910874462617,2018-04-06,hrww,20
28,60.431,10.8,henrys,hrww,0,34.58,2.23,ww,12.9,11.23,12.35,7.55,17.48,79.69,859.6,1.0,0.53,0.85,0.49,0.02,0.51,0.13,0.01,0.31,0.05,0.05,1.2,0.21,0.41,,,,56.11,1848.89,0.27,1.12,47.88243051366751,-110.54910874463624,2018-04-06,hrww,20
29,53.5352,10.8,henrys,hrww,0,36.26,2.35,ww,9.72,8.27,12.35,8.51,17.48,79.69,859.6,1.0,0.53,0.85,0.49,0.02,0.51,0.13,0.01,0.31,0.05,0.05,1.2,0.21,0.41,,,,56.11,1848.89,0.27,1.12,47.88248938699055,-110.549108574699,2018-04-06,hrww,20
30,56.5559,11.0,henrys,hrww,0,37.2,2.31,ww,9.72,10.46,12.35,7.6,17.48,79.69,859.6,1.0,0.53,0.85,0.49,0.02,0.51,0.13,0.01,0.31,0.05,0.05,1.2,0.21,0.41,,,,56.11,1848.89,0.27,1.12,47.88246962699063,-110.5491087446998,2018-04-06,hrww,20
31,70.7448,10.7,henrys,hrww,0,30.18,3.13,ww,12.73,10.81,11.15,11.31,41.96,0.0,859.33,0.0,0.56,0.83,0.52,0.02,0.46,0.11,0.01,0.32,0.05,0.05,1.31,0.22,0.51,,,,56.11,1848.89,0.31,1.3,47.88285997081468,-110.54896556532643,2018-04-06,hrww,20
32,66.4909,10.9,henrys,hrww,0,32.18,3.14,ww,12.73,11.02,11.15,9.3,41.96,0.0,859.33,0.0,0.56,0.83,0.52,0.02,0.46,0.11,0.01,0.32,0.05,0.05,1.31,0.22,0.51,,,,56.11,1848.89,0.31,1.3,47.88284085796153,-110.5489654952048,2018-04-06,hrww,20
33,75.5874,10.5,henrys,hrww,0,47.78,3.43,ww,12.9,11.71,11.68,8.55,106.05,51.81,859.56,0.0,1.0,-0.05,0.47,0.02,0.65,0.13,0.01,0.39,0.06,0.05,1.79,0.22,0.55,,,,56.11,1848.89,0.33,1.45,47.88243492175534,-110.54882315465156,2018-04-06,hrww,20
34,72.4946,10.5,henrys,hrww,0,48.17,3.49,ww,11.89,11.69,11.68,6.59,106.05,51.81,859.56,0.0,1.0,-0.05,0.47,0.02,0.65,0.13,0.01,0.39,0.06,0.05,1.79,0.22,0.55,,,,56.11,1848.89,0.33,1.45,47.88245479699056,-110.54882279470037,2018-04-06,hrww,20
35,70.6712,10.3,henrys,hrww,0,46.75,3.44,ww,11.89,4.95,11.68,3.56,100.53,51.81,859.49,1.0,0.59,0.81,0.49,0.01,0.64,0.12,0.01,0.36,0.06,0.04,1.63,0.23,0.49,,,,56.11,1848.89,0.3,1.22,47.88251543890261,-110.5488223746205,2018-04-06,hrww,20
